Application_ID,Plot_Area,Zone_Type,FSI_Allowed,FSI_Used,Floors,Building_Height,Front_Setback,Rear_Setback,Side_Setback,Parking_Spaces_Required,Parking_Spaces_Provided,Road_Width,Fire_NOC,Env_NOC,Traffic_NOC,Green_Area_Percentage,Zone_Compliance,Approval_Status,Rejection_Reasons
APP007142,3270,Residential,1.0,0.73,7,48.52,7.78,5.82,4.44,27,33,19.18,1,1,1,3.29,1,1,None
APP007143,1529,Commercial,1.8,1.4,10,20.91,5.13,3.77,4.95,23,33,6.89,0,1,1,5.01,1,0,MissingNOC
APP007144,455,Residential,1.0,0.79,16,18.49,2.77,2.17,2.46,9,14,22.08,0,1,1,1.59,1,0,"SetbackDeficit, MissingNOC"
APP007145,4334,Commercial,2.8,2.32,2,59.71,3.28,4.32,4.02,41,41,9.02,1,1,1,39.1,1,1,None
APP007146,1626,Mixed-use,1.2,0.98,18,13.25,5.92,3.87,5.82,8,10,17.87,1,1,1,9.52,1,1,None
APP007147,3997,Commercial,2.8,2.29,15,9.67,4.1,5.54,5.47,6,6,9.81,1,1,1,35.18,1,1,None
APP007148,128,Commercial,1.5,1.75,19,21.81,4.72,6.7,4.34,2,8,6.94,1,0,1,31.37,1,0,"FSIExceeded, MissingNOC"
APP007149,1113,Residential,2.8,2.14,20,27.28,1.97,1.74,1.88,46,54,11.1,1,1,1,28.24,1,0,SetbackDeficit
APP007150,2802,Industrial,2.2,2.07,14,46.82,7.85,4.32,4.01,41,39,17.14,1,1,1,26.32,1,0,ParkingDeficit
APP007151,927,Residential,1.0,1.27,2,57.55,2.28,2.58,2.54,12,13,23.85,0,1,1,19.94,1,0,"FSIExceeded, SetbackDeficit, MissingNOC"
APP007152,4546,Commercial,2.5,1.79,18,47.0,5.89,4.8,5.75,33,33,12.37,1,1,1,22.55,1,1,None
APP007153,2124,Mixed-use,2.5,2.32,9,44.97,3.19,3.42,4.25,8,15,22.44,1,1,1,35.63,1,1,None
APP007154,398,Commercial,2.2,1.69,1,59.53,2.3,2.92,2.04,30,32,26.7,1,1,1,31.1,1,0,SetbackDeficit
APP007155,1965,Commercial,1.0,0.99,16,47.1,6.19,6.46,4.2,31,41,12.47,1,1,1,9.23,1,1,None
APP007156,4116,Residential,2.0,1.89,12,12.67,4.16,4.56,5.36,22,32,18.53,1,1,1,4.17,1,1,None
APP007157,2211,Residential,1.0,1.1,12,30.38,2.07,1.52,2.94,40,39,15.83,1,1,1,11.75,1,0,"FSIExceeded, SetbackDeficit, ParkingDeficit"
APP007158,854,Commercial,1.0,0.87,19,32.69,6.36,6.59,5.24,49,44,6.66,1,1,1,5.3,1,0,ParkingDeficit
APP007159,869,Residential,2.2,1.68,10,21.76,6.73,3.83,5.14,45,55,15.4,1,1,0,38.18,1,0,MissingNOC
APP007160,3835,Commercial,2.8,2.73,20,14.04,3.35,5.76,3.85,44,53,15.05,1,1,1,15.31,1,1,None
APP007161,1338,Residential,1.0,0.77,5,44.15,4.76,4.86,5.07,42,43,20.93,1,1,1,6.93,1,1,None
APP007162,2313,Industrial,1.2,1.0,3,20.26,6.3,4.69,3.49,40,48,26.79,1,1,1,24.89,1,1,None
APP007163,2006,Residential,2.0,1.89,9,39.36,4.31,4.25,5.52,21,30,22.12,1,1,1,15.93,1,1,None
APP007164,1664,Residential,2.8,2.58,15,22.74,4.4,3.64,3.82,23,22,14.53,1,1,1,8.72,1,0,ParkingDeficit
APP007165,1318,Commercial,1.8,1.64,14,32.84,3.12,5.22,3.97,30,25,16.77,1,1,1,2.31,1,0,ParkingDeficit
APP007166,4701,Residential,2.0,1.4,11,23.54,3.64,5.87,3.68,47,47,27.29,0,1,1,3.7,1,0,MissingNOC
APP007167,1457,Residential,2.0,1.48,13,27.65,2.36,1.54,1.67,5,13,21.34,1,1,1,22.53,1,0,SetbackDeficit
APP007168,3939,Residential,1.5,1.78,7,45.26,5.52,3.36,5.28,4,12,15.36,1,1,1,30.01,1,0,FSIExceeded
APP007169,1560,Residential,2.2,2.13,2,53.61,4.12,4.42,4.65,10,11,20.4,1,1,1,37.03,1,1,None
APP007170,4085,Residential,2.0,1.53,3,32.98,7.46,5.19,5.99,6,10,21.46,1,1,1,23.42,1,1,None
APP007171,1516,Residential,1.2,0.94,20,38.56,6.37,6.79,4.1,4,12,17.57,1,1,1,26.11,1,1,None
APP007172,2953,Commercial,1.8,2.28,8,52.54,5.29,6.35,3.59,26,28,26.77,1,1,1,9.68,1,0,FSIExceeded
APP007173,4956,Residential,1.8,1.62,1,12.88,3.11,5.54,4.35,33,37,25.51,1,1,1,10.97,1,1,None
APP007174,1528,Mixed-use,2.5,2.55,4,13.92,6.83,3.28,3.96,34,29,18.59,1,1,1,16.7,1,0,"FSIExceeded, ParkingDeficit"
APP007175,4478,Residential,2.5,2.1,13,24.76,6.04,5.64,4.1,19,17,29.0,1,1,1,34.75,1,0,ParkingDeficit
APP007176,4574,Residential,3.0,2.67,14,22.0,5.91,6.59,4.06,46,50,28.88,0,1,0,17.41,1,0,MissingNOC
APP007177,4393,Residential,1.2,1.24,9,59.25,5.84,5.45,4.11,37,36,29.19,1,1,1,9.59,1,0,"FSIExceeded, ParkingDeficit"
APP007178,3162,Industrial,2.2,1.64,3,36.03,7.46,4.3,4.95,42,52,11.29,1,1,1,36.78,1,1,None
APP007179,3171,Residential,1.2,1.15,14,33.81,4.93,5.25,4.89,30,27,8.48,1,1,1,16.46,1,0,ParkingDeficit
APP007180,655,Commercial,3.0,2.48,4,36.83,4.5,4.46,5.67,40,39,20.86,1,1,1,3.18,1,0,ParkingDeficit
APP007181,455,Residential,1.2,0.93,17,53.13,7.49,5.24,4.87,48,57,23.46,1,1,1,21.82,1,1,None
APP007182,1663,Residential,2.2,2.71,15,18.4,2.53,1.7,2.77,46,55,13.37,1,1,1,25.06,1,0,"FSIExceeded, SetbackDeficit"
APP007183,3600,Industrial,2.8,2.03,12,33.1,1.71,2.89,2.9,3,13,18.9,1,1,1,38.22,1,0,SetbackDeficit
APP007184,1140,Residential,2.2,1.99,14,19.9,2.65,2.46,2.25,12,14,21.55,1,1,1,32.26,1,0,SetbackDeficit
APP007185,2786,Residential,1.5,1.15,19,47.93,3.37,5.6,3.29,32,27,17.12,1,1,1,4.04,1,0,ParkingDeficit
APP007186,4574,Industrial,2.0,1.52,10,47.74,6.15,3.74,3.9,5,15,18.99,1,1,1,20.48,1,1,None
APP007187,4875,Commercial,1.8,1.49,5,57.66,2.23,2.56,1.98,30,32,7.8,1,1,1,17.36,1,0,SetbackDeficit
APP007188,2653,Industrial,1.0,0.93,17,29.58,4.02,6.16,4.99,4,7,29.86,1,1,1,15.74,1,1,None
APP007189,1879,Commercial,2.0,2.57,17,13.73,4.93,5.49,3.79,3,8,15.09,1,1,1,5.59,1,0,FSIExceeded
APP007190,175,Commercial,2.0,1.58,3,54.3,5.56,6.1,3.42,45,43,10.93,1,1,1,15.01,1,0,ParkingDeficit
APP007191,4426,Industrial,2.5,2.72,16,53.98,1.78,2.59,2.52,37,41,17.52,1,1,1,18.8,1,0,"FSIExceeded, SetbackDeficit"
APP007192,3419,Residential,2.5,1.81,9,17.91,6.62,3.37,3.51,15,21,13.62,1,1,1,8.75,1,1,None
APP007193,2449,Commercial,1.2,0.97,17,20.19,2.81,1.93,2.6,49,53,15.4,1,1,1,23.03,1,0,SetbackDeficit
APP007194,2873,Commercial,1.8,1.86,20,22.24,4.0,6.09,3.7,5,9,19.51,0,1,1,8.85,1,0,"FSIExceeded, MissingNOC"
APP007195,2362,Residential,1.0,0.8,12,29.85,6.97,3.09,3.75,45,43,12.68,1,1,1,4.85,1,0,ParkingDeficit
APP007196,3329,Residential,2.0,1.47,2,50.6,6.58,6.29,5.7,31,35,22.0,1,1,1,39.36,1,1,None
APP007197,2216,Residential,2.0,1.64,20,12.94,7.15,3.66,4.43,20,29,16.36,1,1,1,27.54,1,1,None
APP007198,492,Commercial,1.8,2.13,16,43.52,5.84,5.83,3.85,20,24,8.02,1,1,1,23.79,1,0,FSIExceeded
APP007199,1208,Residential,2.5,1.86,6,24.4,6.04,4.01,3.41,45,45,27.29,0,1,1,13.1,1,0,MissingNOC
APP007200,4462,Mixed-use,2.2,2.73,2,15.76,1.85,1.73,1.95,32,32,17.46,1,1,1,8.33,1,0,"FSIExceeded, SetbackDeficit"
APP007201,710,Residential,1.5,1.47,9,23.61,5.77,5.38,5.86,16,20,28.15,1,1,0,5.26,1,0,MissingNOC
APP007202,2875,Commercial,1.2,1.06,5,34.33,4.02,4.21,5.89,30,31,15.14,1,1,1,2.5,1,1,None
APP007203,4098,Residential,1.8,1.57,18,55.68,1.89,2.25,2.05,4,0,19.02,1,0,1,27.99,1,0,"SetbackDeficit, ParkingDeficit, MissingNOC"
APP007204,772,Commercial,3.0,3.32,18,39.55,4.07,6.07,4.87,20,20,26.97,1,1,1,11.05,1,0,FSIExceeded
APP007205,3777,Commercial,2.0,1.99,10,38.39,7.46,4.71,4.25,23,23,17.09,1,1,1,12.73,1,1,None
APP007206,130,Commercial,1.0,0.89,10,10.98,4.2,6.28,3.35,48,55,21.2,1,1,1,6.44,1,1,None
APP007207,1500,Industrial,1.5,1.46,10,9.39,3.13,3.66,3.26,21,25,11.93,1,1,1,4.69,1,1,None
APP007208,4171,Industrial,3.0,2.71,18,12.12,4.02,3.33,3.67,8,8,11.71,1,1,1,19.8,1,1,None
APP007209,716,Residential,2.5,2.14,16,10.26,5.96,4.22,3.1,5,6,19.02,1,1,1,29.1,1,1,None
APP007210,4734,Residential,1.5,1.05,6,36.7,7.75,3.2,4.64,2,0,20.72,0,1,1,39.64,1,0,"ParkingDeficit, MissingNOC"
APP007211,2886,Commercial,1.0,0.74,12,29.89,3.35,4.52,4.24,42,37,21.74,1,1,1,13.58,1,0,ParkingDeficit
APP007212,970,Residential,1.8,1.61,4,5.27,3.79,3.47,4.72,8,8,24.45,1,1,1,26.55,1,1,None
APP007213,4296,Residential,3.0,3.61,20,24.31,7.34,3.14,3.46,23,25,28.14,1,0,1,4.64,1,0,"FSIExceeded, MissingNOC"
APP007214,3704,Commercial,2.5,2.73,16,12.01,3.96,4.57,4.68,38,43,11.76,0,1,1,22.23,1,0,"FSIExceeded, MissingNOC"
APP007215,1512,Residential,2.0,1.71,11,59.35,4.03,4.77,3.45,31,32,20.87,1,1,1,20.72,1,1,None
APP007216,2839,Residential,2.2,2.27,1,30.31,7.41,5.5,4.47,10,18,16.64,1,1,1,1.28,1,0,FSIExceeded
APP007217,1040,Industrial,1.0,1.1,5,28.44,2.95,2.56,2.54,28,29,8.14,1,1,1,19.32,1,0,"FSIExceeded, SetbackDeficit"
APP007218,440,Residential,2.5,2.13,17,40.43,5.42,3.05,4.97,39,43,16.89,1,1,1,19.82,1,1,None
APP007219,3008,Residential,2.0,1.58,11,24.64,7.51,3.37,3.35,24,23,24.98,1,0,1,14.88,1,0,"ParkingDeficit, MissingNOC"
APP007220,4233,Residential,2.5,2.7,14,44.35,6.81,4.16,3.96,13,14,7.9,1,1,1,22.94,1,0,FSIExceeded
APP007221,759,Industrial,2.0,1.69,9,54.76,1.67,2.58,2.66,14,24,20.55,1,0,0,1.82,1,0,"SetbackDeficit, MissingNOC"
APP007222,2133,Mixed-use,2.0,1.76,10,32.44,7.44,4.0,5.86,34,37,15.84,1,1,1,33.78,1,1,None
APP007223,1660,Commercial,1.5,1.41,4,26.06,4.84,3.11,4.48,16,25,21.7,1,1,1,20.82,1,1,None
APP007224,3557,Residential,2.0,1.73,2,33.7,5.6,6.08,4.03,17,20,25.71,1,1,1,1.29,1,1,None
APP007225,1756,Mixed-use,2.8,2.38,6,38.2,5.48,4.39,5.11,35,45,19.0,1,1,1,39.35,1,1,None
APP007226,3075,Commercial,2.8,2.45,3,51.62,7.3,4.84,3.68,10,19,13.29,1,1,1,15.27,1,1,None
APP007227,1149,Industrial,1.2,1.07,13,26.7,6.78,3.84,4.18,43,48,8.16,1,1,1,39.47,1,1,None
APP007228,553,Commercial,1.0,0.88,12,7.83,6.31,6.84,4.51,28,33,12.93,1,1,1,7.21,1,1,None
APP007229,1804,Residential,1.2,1.17,18,39.69,6.26,6.41,5.23,49,51,14.75,1,1,1,1.2,1,1,None
APP007230,2884,Residential,2.5,1.82,6,59.28,4.58,6.56,5.27,16,23,21.39,1,1,1,28.54,1,1,None
APP007231,918,Residential,1.5,1.16,10,51.98,2.95,2.92,2.63,36,40,15.32,1,1,1,37.82,1,0,SetbackDeficit
APP007232,4968,Residential,2.8,2.61,6,46.7,4.9,6.09,3.18,35,36,15.66,1,0,1,3.1,1,0,MissingNOC
APP007233,112,Commercial,1.8,1.35,5,14.71,5.31,3.05,4.78,41,42,12.97,0,1,0,29.42,1,0,MissingNOC
APP007234,4079,Industrial,2.8,3.61,15,46.17,7.57,6.45,5.9,31,39,14.71,1,1,1,2.77,1,0,FSIExceeded
APP007235,1020,Commercial,1.2,1.22,15,9.48,6.02,6.45,3.41,49,50,12.38,1,1,0,31.76,1,0,"FSIExceeded, MissingNOC"
APP007236,2518,Residential,2.0,1.49,12,32.17,4.09,4.84,3.09,24,27,23.62,1,1,1,23.25,1,1,None
APP007237,1414,Residential,2.2,2.3,9,25.4,6.41,5.09,3.03,10,6,29.59,1,1,1,31.27,1,0,"FSIExceeded, ParkingDeficit"
APP007238,3777,Residential,1.0,0.88,13,54.79,5.48,6.65,3.82,33,43,23.63,0,1,0,14.86,1,0,MissingNOC
APP007239,2117,Residential,1.0,0.73,16,13.79,5.1,4.0,3.65,36,37,7.77,1,1,0,36.22,1,0,MissingNOC
APP007240,1328,Residential,3.0,3.69,2,48.39,3.15,6.01,4.01,33,40,21.19,1,1,1,12.11,1,0,FSIExceeded
APP007241,4892,Commercial,2.0,1.74,17,7.67,5.45,4.14,5.09,46,42,22.87,1,0,1,11.33,1,0,"ParkingDeficit, MissingNOC"
APP007242,2534,Residential,1.8,1.3,9,43.6,5.76,5.49,4.95,17,26,24.68,1,1,1,38.43,1,1,None
APP007243,2968,Mixed-use,1.0,0.94,19,21.16,4.68,5.93,5.52,33,36,24.3,1,1,1,4.91,1,1,None
APP007244,2615,Residential,1.5,1.24,6,58.68,3.71,6.4,3.98,26,31,18.2,1,1,0,23.7,1,0,MissingNOC
APP007245,1538,Industrial,1.8,1.55,4,41.95,6.46,5.74,4.65,31,28,12.3,1,1,0,22.96,1,0,"ParkingDeficit, MissingNOC"
APP007246,4264,Residential,2.0,1.81,15,21.99,4.37,4.27,5.61,38,38,8.89,0,1,1,9.47,1,0,MissingNOC
APP007247,3643,Residential,2.0,2.38,18,17.95,6.85,6.58,5.86,38,43,6.2,1,1,1,12.68,1,0,FSIExceeded
APP007248,3275,Commercial,2.8,2.12,12,40.16,7.82,6.68,4.56,36,46,6.04,1,1,1,11.46,1,1,None
APP007249,1881,Commercial,1.5,1.57,12,20.0,6.75,4.71,4.63,46,56,28.47,1,1,1,33.84,1,0,FSIExceeded
APP007250,2363,Residential,2.5,2.73,20,15.27,2.32,2.23,2.09,9,17,20.59,1,1,1,15.58,1,0,"FSIExceeded, SetbackDeficit"
APP007251,2069,Residential,2.2,1.86,17,40.62,6.17,3.58,3.72,41,41,19.78,1,1,1,14.35,1,1,None
APP007252,311,Residential,2.2,1.9,7,44.84,4.29,3.94,3.77,48,54,15.04,1,1,1,25.47,1,1,None
APP007253,607,Commercial,3.0,2.95,20,18.09,4.56,4.68,5.4,37,39,25.16,0,1,0,19.82,1,0,MissingNOC
APP007254,431,Mixed-use,2.5,2.42,5,34.47,6.69,6.77,3.8,26,32,11.28,1,1,1,17.04,1,1,None
APP007255,650,Residential,2.5,2.29,12,41.5,5.46,3.35,3.12,19,19,23.71,1,1,1,28.38,1,1,None
APP007256,1041,Residential,1.0,0.98,17,56.81,5.29,4.38,3.51,40,44,14.71,1,0,1,16.5,1,0,MissingNOC
APP007257,827,Mixed-use,1.0,0.88,2,49.19,5.0,3.49,4.08,11,18,22.99,1,1,1,8.89,1,1,None
APP007258,2962,Residential,3.0,2.14,4,28.14,5.56,3.44,5.33,2,2,22.95,1,0,1,29.67,1,0,MissingNOC
APP007259,3343,Commercial,3.0,2.2,2,51.44,3.4,4.76,4.63,5,12,13.57,1,1,1,2.71,1,1,None
APP007260,748,Residential,1.5,1.12,14,29.29,6.56,5.81,5.67,27,36,28.42,1,1,1,39.99,1,1,None
APP007261,2837,Commercial,2.8,3.55,14,12.16,5.7,3.47,3.92,12,11,18.18,1,1,1,23.87,1,0,"FSIExceeded, ParkingDeficit"
APP007262,2847,Residential,3.0,2.24,13,23.76,2.78,2.81,1.61,16,18,12.19,0,1,1,8.65,1,0,"SetbackDeficit, MissingNOC"
APP007263,1109,Residential,1.0,0.85,17,49.26,3.83,5.99,3.07,33,40,22.17,1,1,1,7.93,1,1,None
APP007264,1650,Residential,1.5,1.07,17,57.57,4.7,5.52,4.14,16,12,24.02,1,1,1,10.95,0,0,"ParkingDeficit, ZoningViolation"
APP007265,903,Commercial,2.2,1.81,18,59.1,4.29,5.97,4.5,29,38,28.82,1,1,1,35.17,1,1,None
APP007266,4180,Commercial,1.8,1.46,3,40.15,5.53,4.02,5.55,24,32,7.76,1,1,1,33.07,1,1,None
APP007267,4409,Commercial,2.8,1.98,16,31.31,7.23,3.93,4.36,4,12,18.96,1,1,1,5.78,0,0,ZoningViolation
APP007268,4364,Commercial,3.0,3.46,19,13.91,2.7,1.8,2.81,33,35,17.77,0,1,1,24.0,1,0,"FSIExceeded, SetbackDeficit, MissingNOC"
APP007269,3501,Residential,2.5,2.19,6,10.64,6.16,4.26,5.98,21,29,13.45,1,1,1,36.44,1,1,None
APP007270,4341,Residential,1.0,1.0,6,33.52,4.77,4.64,4.27,15,19,24.43,1,1,1,29.33,1,1,None
APP007271,4711,Industrial,1.2,1.17,18,45.03,7.96,6.4,3.28,36,42,10.66,1,1,1,23.5,1,1,None
APP007272,3261,Residential,1.0,1.05,9,22.82,2.46,1.71,2.24,41,46,13.87,1,1,1,8.35,1,0,"FSIExceeded, SetbackDeficit"
APP007273,4648,Residential,3.0,2.35,18,42.11,4.1,5.09,5.4,43,48,24.39,1,1,1,37.74,0,0,ZoningViolation
APP007274,4255,Residential,1.8,1.27,6,36.39,4.34,3.5,3.3,10,5,17.45,0,1,1,35.67,1,0,"ParkingDeficit, MissingNOC"
APP007275,627,Residential,2.8,2.33,9,56.74,2.94,2.16,2.8,48,43,9.27,1,1,1,12.85,1,0,"SetbackDeficit, ParkingDeficit"
APP007276,3398,Residential,2.0,1.66,18,16.53,6.99,3.93,4.1,25,28,27.46,1,1,0,19.91,1,0,MissingNOC
APP007277,1123,Industrial,2.0,2.24,16,37.51,3.28,5.32,5.51,42,47,23.54,1,1,1,3.27,1,0,FSIExceeded
APP007278,3834,Mixed-use,2.0,1.92,13,27.76,3.11,6.16,3.58,5,6,19.51,1,1,1,25.26,1,1,None
APP007279,532,Industrial,2.0,1.55,11,19.39,6.58,5.29,4.22,13,9,20.62,1,1,1,2.18,1,0,ParkingDeficit
APP007280,1276,Mixed-use,1.5,1.15,8,24.65,2.04,2.31,1.6,25,30,21.02,1,1,1,36.24,1,0,SetbackDeficit
APP007281,500,Mixed-use,2.2,1.9,17,21.2,6.47,4.04,5.67,2,3,17.98,1,1,1,35.22,1,1,None
APP007282,2204,Residential,1.0,0.75,9,34.02,3.1,4.1,4.58,15,23,23.87,1,1,1,11.26,1,1,None
APP007283,3150,Residential,2.8,2.86,6,35.69,4.36,6.49,5.88,32,39,23.17,1,1,1,29.68,1,0,FSIExceeded
APP007284,2333,Commercial,1.8,1.52,1,52.6,3.17,5.76,3.52,11,6,6.07,1,1,1,17.57,1,0,ParkingDeficit
APP007285,2545,Residential,2.2,1.7,1,47.97,5.85,5.85,4.73,34,37,8.65,1,1,1,33.81,1,1,None
APP007286,4800,Residential,1.2,1.04,13,21.64,1.68,2.71,2.38,37,38,6.61,1,1,1,2.46,1,0,SetbackDeficit
APP007287,2935,Residential,1.2,1.13,7,56.22,4.43,6.0,4.28,43,45,10.05,0,1,1,20.23,1,0,MissingNOC
APP007288,2613,Residential,2.8,3.17,10,52.76,3.69,3.34,5.23,36,34,7.73,1,1,1,15.9,1,0,"FSIExceeded, ParkingDeficit"
APP007289,1873,Residential,1.0,0.9,18,39.42,7.21,5.79,4.06,49,58,10.65,1,1,1,10.41,1,1,None
APP007290,1196,Residential,2.8,2.66,6,6.02,5.37,3.67,3.02,19,15,18.92,1,1,0,8.37,1,0,"ParkingDeficit, MissingNOC"
APP007291,1028,Residential,1.0,0.97,13,16.5,5.07,6.72,5.67,26,31,22.07,1,1,1,27.06,1,1,None
APP007292,2051,Industrial,3.0,3.85,5,48.41,2.57,1.6,2.98,13,19,28.05,1,1,0,8.08,1,0,"FSIExceeded, SetbackDeficit, MissingNOC"
APP007293,2073,Commercial,1.0,1.16,15,29.96,4.53,5.32,5.35,29,33,23.74,1,1,1,25.29,0,0,"FSIExceeded, ZoningViolation"
APP007294,1654,Industrial,1.8,1.8,12,11.93,4.59,3.74,3.94,10,18,6.76,1,1,1,15.59,1,1,None
APP007295,2878,Residential,3.0,3.24,11,27.45,5.05,3.85,3.68,25,31,17.25,1,1,1,9.7,1,0,FSIExceeded
APP007296,4521,Residential,1.0,0.79,8,16.65,4.39,5.93,4.82,21,22,22.22,1,1,1,31.35,0,0,ZoningViolation
APP007297,1094,Commercial,3.0,2.35,5,54.09,6.43,5.73,3.14,27,31,13.56,1,1,1,14.56,1,1,None
APP007298,712,Residential,2.8,3.06,8,53.91,3.06,5.22,5.84,6,1,14.85,1,1,1,0.6,1,0,"FSIExceeded, ParkingDeficit"
APP007299,2693,Commercial,2.0,2.43,5,26.29,6.56,4.14,4.97,28,28,25.27,1,1,1,34.05,1,0,FSIExceeded
APP007300,695,Commercial,2.2,1.87,10,12.56,7.76,5.95,3.72,29,29,7.13,1,1,1,12.58,0,0,ZoningViolation
APP007301,941,Commercial,2.0,1.58,15,24.74,2.8,2.66,2.9,38,48,18.95,1,1,1,32.89,1,0,SetbackDeficit
APP007302,4539,Mixed-use,1.8,1.43,6,12.08,4.41,5.8,5.56,41,43,25.31,1,1,1,21.85,1,1,None
APP007303,958,Residential,1.8,1.61,18,21.72,6.53,5.55,5.67,8,18,25.14,1,1,1,35.25,1,1,None
APP007304,544,Residential,2.8,2.57,3,47.41,6.57,6.1,5.36,20,26,8.89,1,1,1,16.72,1,1,None
APP007305,1888,Commercial,2.8,2.15,9,21.06,2.83,1.8,1.82,23,28,26.28,1,1,0,6.78,1,0,"SetbackDeficit, MissingNOC"
APP007306,4417,Residential,3.0,2.11,10,34.93,5.67,4.89,4.08,19,27,7.85,1,1,0,0.72,1,0,MissingNOC
APP007307,3554,Residential,1.5,1.53,7,11.54,5.46,6.97,3.37,16,17,28.18,1,1,1,31.14,1,0,FSIExceeded
APP007308,4052,Residential,2.8,2.73,19,24.12,7.59,4.66,3.98,34,44,11.19,1,1,1,31.17,1,1,None
APP007309,4787,Residential,1.5,1.4,2,7.18,5.28,5.84,3.29,40,48,8.77,1,1,1,7.82,1,1,None
APP007310,1130,Residential,1.2,0.97,8,35.15,5.59,3.52,5.19,6,2,7.77,1,1,1,38.22,1,0,ParkingDeficit
APP007311,1395,Residential,1.2,0.97,7,24.12,2.75,2.79,2.93,41,51,14.24,1,1,1,37.96,1,0,SetbackDeficit
APP007312,2163,Commercial,3.0,2.87,5,52.96,2.51,2.28,2.39,38,42,14.37,1,1,1,14.62,1,0,SetbackDeficit
APP007313,1547,Commercial,1.8,1.59,4,26.59,6.61,3.01,5.18,6,6,18.63,1,1,1,5.9,1,1,None
APP007314,2145,Commercial,2.0,1.9,11,35.68,7.94,3.48,3.9,38,36,23.59,1,1,1,11.36,1,0,ParkingDeficit
APP007315,4719,Commercial,1.2,1.1,10,58.72,4.27,5.85,3.25,44,44,18.23,1,0,1,37.17,1,0,MissingNOC
APP007316,2950,Residential,3.0,2.64,1,40.35,5.91,5.02,3.18,8,15,29.49,1,1,1,24.38,1,1,None
APP007317,3924,Residential,2.5,2.47,4,32.53,4.82,4.21,5.19,3,4,11.05,1,1,1,36.58,0,0,ZoningViolation
APP007318,2168,Residential,1.5,1.39,6,10.4,7.59,3.85,5.2,31,40,11.05,1,1,1,0.91,1,1,None
APP007319,3861,Industrial,2.2,1.83,18,50.15,5.58,5.19,4.95,12,14,22.92,1,1,1,39.64,1,1,None
APP007320,2375,Commercial,2.5,1.91,13,40.33,6.55,3.96,6.0,38,36,13.54,1,1,1,25.12,1,0,ParkingDeficit
APP007321,1908,Residential,2.2,2.19,13,10.97,7.85,5.24,5.52,40,40,10.12,1,1,1,7.43,1,1,None
APP007322,1411,Residential,2.2,1.68,1,18.51,5.29,3.23,4.68,34,40,25.02,1,1,1,20.27,1,1,None
APP007323,4155,Mixed-use,2.8,2.58,4,34.57,2.44,2.01,1.76,10,5,11.43,1,1,1,32.8,1,0,"SetbackDeficit, ParkingDeficit"
APP007324,2551,Commercial,2.8,3.09,4,7.48,1.73,2.62,2.58,12,14,23.97,1,1,1,5.64,1,0,"FSIExceeded, SetbackDeficit"
APP007325,1189,Industrial,2.0,1.6,18,44.51,3.15,6.88,5.26,13,20,10.96,1,1,1,24.34,1,1,None
APP007326,1772,Residential,1.8,1.72,18,17.53,5.86,5.34,4.84,11,19,28.55,1,1,1,27.74,0,0,ZoningViolation
APP007327,3775,Residential,2.0,2.02,18,31.93,5.06,3.08,4.62,12,17,13.08,1,1,1,16.51,1,0,FSIExceeded
APP007328,4632,Commercial,3.0,2.44,15,18.29,6.59,3.81,5.98,34,44,23.99,1,1,1,21.66,1,1,None
APP007329,4454,Commercial,2.2,1.74,18,31.91,6.23,4.44,3.19,21,21,26.19,1,1,1,33.49,1,1,None
APP007330,2103,Commercial,1.5,1.42,15,15.43,6.79,5.67,3.4,6,16,8.94,1,1,1,38.07,1,1,None
APP007331,4298,Commercial,1.5,1.44,17,37.67,6.59,6.32,3.57,48,45,7.63,1,1,1,22.17,1,0,ParkingDeficit
APP007332,4964,Commercial,1.0,0.88,5,55.07,2.2,2.74,2.62,25,34,20.36,1,1,0,28.1,1,0,"SetbackDeficit, MissingNOC"
APP007333,1224,Commercial,2.0,1.92,11,49.4,3.11,3.19,3.74,33,34,20.88,1,1,1,12.91,1,1,None
APP007334,1321,Residential,2.2,2.69,16,18.28,3.3,5.53,5.26,32,36,20.95,1,1,1,13.36,1,0,FSIExceeded
APP007335,2960,Residential,2.8,2.02,20,32.4,6.57,6.05,5.25,43,48,16.95,1,1,1,35.54,1,1,None
APP007336,2373,Industrial,3.0,2.43,2,28.27,1.83,1.55,2.69,45,54,28.43,1,1,1,3.95,1,0,SetbackDeficit
APP007337,3090,Residential,2.5,2.58,17,58.1,6.53,5.28,5.67,15,21,22.61,1,0,1,8.22,1,0,"FSIExceeded, MissingNOC"
APP007338,2610,Residential,1.0,0.89,1,48.94,4.36,4.09,3.46,20,21,7.78,1,1,1,10.8,1,1,None
APP007339,336,Commercial,2.5,2.3,18,10.91,5.18,5.89,4.62,43,53,24.84,0,1,1,3.77,1,0,MissingNOC
APP007340,1244,Mixed-use,3.0,2.51,17,14.27,2.89,1.76,2.11,25,31,12.61,1,1,1,26.7,1,0,SetbackDeficit
APP007341,3353,Residential,1.8,2.3,18,43.61,5.37,4.15,5.59,33,36,23.35,1,1,1,36.25,1,0,FSIExceeded
APP007342,3882,Residential,2.5,1.75,19,13.79,4.97,4.77,4.28,13,19,7.42,1,1,0,1.08,1,0,MissingNOC
APP007343,866,Industrial,3.0,3.71,5,57.28,6.38,3.36,4.79,22,22,24.4,1,1,1,10.09,1,0,FSIExceeded
